id,city,site_name,site,state,query_name,from_date,from_time,pm25,pm10,just_date,just_month,just_year
45447,Delhi,"Shadipur, New Delhi - CPCB",site_113,Delhi,run2_delhi_delhi_site_113_20161019,20-Oct-2016,04:00,0.0,,20,Oct,2016
45448,Delhi,"Shadipur, New Delhi - CPCB",site_113,Delhi,run2_delhi_delhi_site_113_20161019,20-Oct-2016,08:00,0.0,,20,Oct,2016
45449,Delhi,"Shadipur, New Delhi - CPCB",site_113,Delhi,run2_delhi_delhi_site_113_20161019,20-Oct-2016,12:00,14.11,,20,Oct,2016
45906,Delhi,"Sirifort, New Delhi - CPCB",site_119,Delhi,run2_delhi_delhi_site_119_20161019,20-Oct-2016,00:00,,,20,Oct,2016
45907,Delhi,"Sirifort, New Delhi - CPCB",site_119,Delhi,run2_delhi_delhi_site_119_20161019,20-Oct-2016,04:00,,,20,Oct,2016
45908,Delhi,"Sirifort, New Delhi - CPCB",site_119,Delhi,run2_delhi_delhi_site_119_20161019,20-Oct-2016,08:00,,,20,Oct,2016
45909,Delhi,"Sirifort, New Delhi - CPCB",site_119,Delhi,run2_delhi_delhi_site_119_20161019,20-Oct-2016,12:00,,,20,Oct,2016
46356,Delhi,"Sonia Vihar, Delhi - DPCC",site_1432,Delhi,run2_delhi_delhi_site_1432_20161019,20-Oct-2016,00:00,,,20,Oct,2016
46357,Delhi,"Sonia Vihar, Delhi - DPCC",site_1432,Delhi,run2_delhi_delhi_site_1432_20161019,20-Oct-2016,04:00,,,20,Oct,2016
46358,Delhi,"Sonia Vihar, Delhi - DPCC",site_1432,Delhi,run2_delhi_delhi_site_1432_20161019,20-Oct-2016,08:00,,,20,Oct,2016
46359,Delhi,"Sonia Vihar, Delhi - DPCC",site_1432,Delhi,run2_delhi_delhi_site_1432_20161019,20-Oct-2016,12:00,,,20,Oct,2016
46806,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",site_1562,Delhi,run2_delhi_delhi_site_1562_20161019,20-Oct-2016,00:00,,,20,Oct,2016
46807,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",site_1562,Delhi,run2_delhi_delhi_site_1562_20161019,20-Oct-2016,04:00,,,20,Oct,2016
46808,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",site_1562,Delhi,run2_delhi_delhi_site_1562_20161019,20-Oct-2016,08:00,,,20,Oct,2016
46809,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",site_1562,Delhi,run2_delhi_delhi_site_1562_20161019,20-Oct-2016,12:00,,,20,Oct,2016
47266,Delhi,"Vivek Vihar, Delhi - DPCC",site_1435,Delhi,run2_delhi_delhi_site_1435_20161019,20-Oct-2016,00:00,,,20,Oct,2016
47267,Delhi,"Vivek Vihar, Delhi - DPCC",site_1435,Delhi,run2_delhi_delhi_site_1435_20161019,20-Oct-2016,04:00,,,20,Oct,2016
47268,Delhi,"Vivek Vihar, Delhi - DPCC",site_1435,Delhi,run2_delhi_delhi_site_1435_20161019,20-Oct-2016,08:00,,,20,Oct,2016
47269,Delhi,"Vivek Vihar, Delhi - DPCC",site_1435,Delhi,run2_delhi_delhi_site_1435_20161019,20-Oct-2016,12:00,,,20,Oct,2016
31384,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20161021,21-Oct-2016,00:00,394.71,918.0,21,Oct,2016
31385,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20161021,21-Oct-2016,04:00,283.22,796.0,21,Oct,2016
31386,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20161021,21-Oct-2016,08:00,80.79,649.52,21,Oct,2016
31387,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20161021,21-Oct-2016,12:00,48.25,418.32,21,Oct,2016
31388,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20161021,21-Oct-2016,16:00,105.28,557.12,21,Oct,2016
31389,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20161021,21-Oct-2016,20:00,319.38,733.0,21,Oct,2016
31840,Delhi,"Ashok Vihar, Delhi - DPCC",site_1420,Delhi,run2_delhi_delhi_site_1420_20161021,21-Oct-2016,00:00,,,21,Oct,2016
31841,Delhi,"Ashok Vihar, Delhi - DPCC",site_1420,Delhi,run2_delhi_delhi_site_1420_20161021,21-Oct-2016,04:00,,,21,Oct,2016
31842,Delhi,"Ashok Vihar, Delhi - DPCC",site_1420,Delhi,run2_delhi_delhi_site_1420_20161021,21-Oct-2016,08:00,,,21,Oct,2016
31843,Delhi,"Ashok Vihar, Delhi - DPCC",site_1420,Delhi,run2_delhi_delhi_site_1420_20161021,21-Oct-2016,12:00,,,21,Oct,2016
